folio,entidad,control,viv_sel,num_hog,hog_mud,n_ren_ele,cd,periodo,sexo,edad,nivel,anio,cond_activ,p1,p2,p3,p3_8esp,p4,p4_8esp,p5,p6,p6_8esp,p7,p8,p9,p10,p11,p11_8esp,p12_1,p12_2,p12_3,p12_4,p13,p13_8esp,p14,p14_8esp,p15,p16,p17,p18,p18_8esp,obs,tipracsem,actfis,factor,upm_dis,est_dis
12A207,5,40040,4,1,0,1,17,1121,2,68,2,6,7,1,0,0,,0,,0,0,,2,8,0,0,0,,0,0,0,0,0,,0,,0,0,0,8,POR LA INSEGURIDAD,,0,13,7286,48,3
12A207,5,40040,2,1,0,1,17,1121,1,30,4,3,4,2,2,0,,5,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,14954,48,3
11A204,5,40068,3,1,0,2,17,1121,1,56,3,3,1,1,0,0,,0,,0,0,,2,6,30,1,1,,1,0,0,0,3,,7,,1,1,1,0,,,60,12,26476,49,2
11A204,5,40068,1,1,0,2,17,1121,2,45,3,3,7,2,1,2,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,13193,49,2
11A204,5,40068,4,1,0,1,17,1121,1,61,2,6,1,1,0,0,,0,,0,0,,2,5,45,1,1,,0,0,0,4,4,,7,,1,2,0,0,,,135,12,19857,49,2
11A204,5,40068,2,1,0,2,17,1121,2,67,4,3,7,2,1,3,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,8086,49,2
12A204,5,40069,4,1,0,2,17,1121,2,49,3,3,7,2,1,2,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,26596,50,3
12A204,5,40069,1,1,0,2,17,1121,2,35,2,6,7,2,2,0,,2,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,14494,50,3
12A204,5,40069,2,1,0,1,17,1121,1,58,4,2,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,20015,50,3
12A204,5,40069,3,1,0,2,17,1121,2,48,3,3,7,2,2,0,,7,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,19947,50,3
12A198,5,40138,3,1,0,1,17,1121,1,36,7,4,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,20989,51,4
12A198,5,40138,4,1,0,1,17,1121,1,73,7,5,8,1,0,0,,0,,0,0,,2,3,15,1,5,,1,0,0,0,2,,7,,2,1,1,0,,,75,12,18300,51,4
12A198,5,40138,1,1,0,1,17,1121,1,42,7,3,1,1,0,0,,0,,0,0,,2,1,60,1,2,,0,0,0,4,4,,7,,1,1,1,0,,,420,11,10495,51,4
12A198,5,40138,2,1,1,1,17,1121,1,59,7,4,1,1,0,0,,0,,0,0,,2,7,90,1,1,,1,0,0,0,3,,7,,1,1,2,0,,,90,12,7938,51,4
11B191,5,40139,3,1,0,2,17,1121,2,28,3,3,1,2,2,0,,5,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,16859,52,2
11B191,5,40139,4,1,0,1,17,1121,1,65,2,3,1,2,1,2,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,8356,52,2
11B191,5,40139,2,1,0,2,17,1121,1,40,3,3,1,1,0,0,,0,,0,0,,3,5,60,1,1,,0,0,0,4,4,,7,,1,1,1,0,,,180,11,28753,52,2
11B191,5,40139,1,1,0,1,17,1121,2,81,0,,7,2,2,0,,5,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,8856,52,2
13B193,5,40145,2,1,0,1,17,1121,1,37,4,2,1,1,0,0,,0,,0,0,,1,4,90,1,2,,0,2,0,0,1,,7,,3,1,2,0,,,360,11,15956,53,3
13B193,5,40145,1,1,1,1,17,1121,2,23,7,4,1,2,1,2,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,8835,53,3
13B193,5,40145,4,1,0,1,17,1121,2,43,7,5,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,6555,53,3
13B193,5,40145,3,1,0,1,17,1121,2,46,7,4,1,1,0,0,,0,,0,0,,2,6,30,1,1,,1,0,0,0,4,,4,,1,1,1,0,,,60,12,12028,53,3
12A205,5,40231,4,1,0,1,17,1121,1,62,3,3,8,1,0,0,,0,,0,0,,2,1,30,1,1,,0,2,0,0,3,,7,,2,2,0,0,,,210,11,20093,54,3
12A205,5,40231,3,1,0,1,17,1121,1,74,2,6,1,1,0,0,,0,,0,0,,2,4,45,1,1,,0,2,0,0,4,,6,,1,1,1,0,,,180,11,15441,54,3
12A205,5,40231,2,1,0,3,17,1121,1,46,3,3,1,1,0,0,,0,,0,0,,1,7,60,1,2,,0,2,0,0,4,,3,,4,1,1,0,,,60,12,23599,54,3
12A205,5,40231,1,1,0,1,17,1121,1,69,2,6,8,2,1,2,,0,,1,2,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,7720,54,3
12B192,5,40272,3,1,0,1,17,1121,1,33,4,3,1,2,1,2,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,28995,55,2
12B192,5,40272,4,1,0,2,17,1121,2,36,3,3,7,1,0,0,,0,,0,0,,2,5,30,1,1,,0,2,0,0,4,,7,,1,2,0,0,,,90,12,25123,55,2
12B192,5,40272,2,1,0,1,17,1121,1,28,7,4,1,1,0,0,,0,,0,0,,2,8,0,0,0,,0,0,0,0,0,,0,,0,0,0,2,,,0,13,14498,55,2
11B192,5,40301,2,1,0,3,17,1121,1,52,6,3,1,2,1,2,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,63991,56,2
11B192,5,40301,4,1,0,2,17,1121,1,41,2,6,1,1,0,0,,0,,0,0,,3,1,120,2,1,,0,0,0,4,3,,7,,1,2,0,0,,,840,11,41160,56,2
11B192,5,40301,1,1,0,1,17,1121,1,40,3,3,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,20580,56,2
11B192,5,40301,3,1,0,3,17,1121,1,33,4,3,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,29273,56,2
11A198,5,40361,2,1,0,1,17,1121,1,50,6,3,1,1,0,0,,0,,0,0,,2,8,0,0,0,,0,0,0,0,0,,0,,0,0,0,8,POR EL CLIMA FRIO,,0,13,19408,57,3
11A198,5,40361,4,1,2,3,17,1121,2,59,3,3,7,2,1,5,,0,,1,3,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,25719,57,3
11A198,5,40361,3,1,0,1,17,1121,1,44,3,3,1,1,0,0,,0,,0,0,,1,7,40,1,1,,1,0,0,0,1,,7,,4,1,1,0,,,40,12,21846,57,3
11A206,5,40362,3,1,0,2,17,1121,2,20,7,1,7,2,1,7,,0,,1,4,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,18991,58,2
11A206,5,40362,2,1,0,1,17,1121,1,36,6,1,1,2,1,3,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,25725,58,2
11A206,5,40362,1,1,0,2,17,1121,2,32,4,3,1,2,1,5,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,15083,58,2
11A206,5,40362,4,1,0,1,17,1121,1,32,3,3,1,1,0,0,,0,,0,0,,2,1,120,1,1,,0,2,0,0,4,,7,,2,1,2,0,,,840,11,16263,58,2
12A206,5,40389,2,1,0,2,17,1121,1,63,3,3,8,1,0,0,,0,,0,0,,2,1,60,1,1,,0,0,0,4,4,,7,,1,1,1,0,,,420,11,13395,59,3
12A206,5,40389,1,1,0,1,17,1121,1,36,3,3,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,17709,59,3
12A206,5,40389,4,1,0,1,17,1121,2,69,2,6,7,2,1,3,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,16365,59,3
12A198,6,40008,1,1,0,1,33,1121,1,33,7,3,1,1,0,0,,0,,0,0,,1,5,120,2,1,,0,2,3,0,1,,3,,3,1,1,0,,,360,11,11877,60,4
12A198,6,40008,2,1,0,1,33,1121,1,66,7,3,8,1,0,0,,0,,0,0,,2,3,30,1,1,,1,0,0,0,4,,6,,1,1,1,0,,,150,11,10921,60,4
12A198,6,40008,3,1,0,1,33,1121,2,58,5,3,8,2,2,0,,7,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,9830,60,4
12A198,6,40008,4,1,0,1,33,1121,2,24,8,1,4,1,0,0,,0,,0,0,,2,3,45,1,2,,0,0,0,4,3,,3,,1,1,2,0,,,225,11,13870,60,4
11B193,6,40046,1,1,1,1,33,1121,1,35,7,3,1,1,0,0,,0,,0,0,,1,5,60,2,2,,0,2,3,0,3,,3,,3,2,0,0,,,180,11,31144,61,2
11B193,6,40046,3,1,1,1,33,1121,2,25,7,4,1,1,0,0,,0,,0,0,,2,2,120,2,2,,0,2,3,0,2,,3,,3,2,0,0,,,720,11,41086,61,2
11B193,6,40046,4,1,0,2,33,1121,1,26,7,4,1,1,0,0,,0,,0,0,,2,4,60,2,2,,0,0,3,0,4,,1,,2,2,0,0,,,240,11,29533,61,2
13A204,6,40066,2,1,0,1,33,1121,1,40,7,4,1,1,0,0,,0,,0,0,,3,1,40,2,2,,0,0,0,4,3,,1,,1,1,1,0,,,280,11,14487,62,4
13A204,6,40066,4,1,0,2,33,1121,2,60,2,6,8,1,0,0,,0,,0,0,,2,2,30,1,1,,1,0,0,0,4,,6,,2,1,1,0,,,180,11,22741,62,4
13A204,6,40066,1,1,0,1,33,1121,1,41,8,4,1,1,0,0,,0,,0,0,,2,2,60,2,5,,0,0,0,4,2,,1,,1,1,1,0,,,360,11,14487,62,4
13A207,6,40077,4,1,0,1,33,1121,2,40,7,3,5,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,8201,63,4
13A207,6,40077,3,1,0,2,33,1121,2,51,4,3,7,2,2,0,,5,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,15049,63,4
13A207,6,40077,1,1,0,1,33,1121,2,36,7,3,4,1,0,0,,0,,0,0,,2,2,120,2,2,,0,2,3,0,3,,7,,3,2,0,0,,,720,11,8201,63,4
11A198,6,40109,3,1,0,1,33,1121,2,35,4,3,5,2,1,6,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,14419,64,2
11A198,6,40109,4,1,0,1,33,1121,2,42,4,3,4,1,0,0,,0,,0,0,,2,5,30,1,1,,0,2,3,0,2,,3,,2,1,2,0,,,90,12,14419,64,2
11A198,6,40109,2,1,0,1,33,1121,1,24,7,3,1,1,0,0,,0,,0,0,,2,3,60,2,2,,0,2,3,0,2,,1,,3,1,3,0,,,300,11,8547,64,2
11A198,6,40109,1,1,0,1,33,1121,2,25,7,2,4,1,0,0,,0,,0,0,,1,5,90,2,1,,0,2,3,0,1,,3,,3,1,2,0,,,270,11,7717,64,2
11A204,6,40130,2,1,0,1,33,1121,2,86,0,,8,2,2,0,,3,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,7027,65,2
11A204,6,40130,1,1,0,1,33,1121,1,41,8,3,1,2,2,0,,7,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,15209,65,2
11A204,6,40130,3,1,0,2,33,1121,2,57,2,6,7,1,0,0,,0,,0,0,,2,4,45,1,1,,0,2,0,0,2,,7,,2,1,2,0,,,180,11,11936,65,2
11A204,6,40130,4,1,0,1,33,1121,1,43,4,3,1,2,2,0,,7,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,7604,65,2
11A207,6,40136,1,1,0,1,33,1121,2,19,7,2,7,1,0,0,,0,,0,0,,2,4,45,1,1,,0,2,0,0,3,,7,,1,2,0,0,,,180,11,11293,66,2
11A207,6,40136,2,1,0,4,33,1121,1,19,4,2,6,2,1,7,,0,,1,3,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,39735,66,2
11A207,6,40136,4,1,0,1,33,1121,2,75,2,2,1,2,2,0,,5,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,28270,66,2
12A205,6,40194,3,1,0,1,33,1121,1,49,7,3,1,2,1,7,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,5265,67,3
12A205,6,40194,1,1,0,1,33,1121,2,82,2,6,8,2,2,0,,6,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,5477,67,3
12A205,6,40194,2,1,0,1,33,1121,2,60,6,3,8,1,0,0,,0,,0,0,,2,2,40,1,1,,1,0,0,0,4,,3,,3,1,1,0,,,240,11,4652,67,3
12A205,6,40194,4,1,0,1,33,1121,2,24,7,3,4,1,0,0,,0,,0,0,,2,1,60,2,1,,1,0,3,0,3,,1,,2,1,1,0,,,420,11,6563,67,3
11A205,6,40200,4,1,1,1,33,1121,2,42,7,2,4,2,2,0,,7,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,10097,68,2
11A205,6,40200,3,1,1,3,33,1121,1,20,4,3,5,1,0,0,,0,,0,0,,2,5,120,2,2,,0,0,3,0,1,,3,,3,1,2,0,,,360,11,35911,68,2
11A205,6,40200,2,1,0,1,33,1121,1,21,3,3,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,11971,68,2
11A205,6,40200,1,1,0,1,33,1121,2,63,2,6,5,2,2,0,,5,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,9645,68,2
12B191,6,40206,4,1,1,1,33,1121,1,22,3,3,4,2,2,0,,7,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,6853,69,2
12B191,6,40206,1,1,0,2,33,1121,2,34,4,3,7,1,0,0,,0,,0,0,,2,2,30,1,1,,0,2,0,0,1,,1,,2,1,2,0,,,180,11,12375,69,2
12B191,6,40206,2,1,0,1,33,1121,2,20,7,1,6,1,0,0,,0,,0,0,,1,3,90,2,3,,1,2,0,0,1,,4,,4,1,2,0,,,450,11,7790,69,2
12B191,6,40206,3,1,0,1,33,1121,1,59,2,4,3,2,2,0,,6,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,5321,69,2
12B192,6,40332,3,1,0,1,33,1121,1,25,3,3,1,2,1,7,,0,,1,4,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,9156,70,4
12B192,6,40332,1,1,0,1,33,1121,2,56,7,4,8,1,0,0,,0,,0,0,,2,2,35,1,1,,1,0,0,0,2,,2,,3,1,2,0,,,210,11,7578,70,4
12B192,6,40332,4,1,0,2,33,1121,2,65,5,4,8,2,1,8,POR LA PANDEMIA NO SALE A CAMINAR,0,,1,8,QUE TERMINE LA PANDEMIA,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,17845,70,4
12B192,6,40332,2,1,0,1,33,1121,1,44,2,6,1,2,1,6,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,9655,70,4
13B192,6,40336,1,1,0,4,33,1121,1,19,4,1,6,1,0,0,,0,,0,0,,1,4,60,2,2,,1,0,3,0,3,,1,,3,2,0,0,,,240,11,40194,71,4
13B192,6,40336,4,1,0,2,33,1121,2,54,4,3,7,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,31105,71,4
13B192,6,40336,3,1,0,1,33,1121,1,22,7,2,4,2,1,6,,0,,1,3,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,10049,71,4
13B192,6,40336,2,1,0,3,33,1121,1,29,7,3,5,2,1,8,POR LA PANDEMIA,0,,1,8,QUE TERMINE LA PANDEMIA,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,9782,71,4
12A206,6,40413,1,1,0,1,33,1121,2,43,7,3,4,1,0,0,,0,,0,0,,2,2,60,1,1,,1,0,3,0,3,,3,,1,1,3,0,,,360,11,6824,72,3
12A206,6,40413,2,1,0,1,33,1121,1,32,4,3,1,2,1,2,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,7876,72,3
12A206,6,40413,4,1,0,2,33,1121,2,41,4,3,7,2,1,5,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,6824,72,3
11A207,7,40008,1,1,0,1,19,1121,1,58,7,4,8,1,0,0,,0,,0,0,,2,6,35,1,1,,1,0,0,0,4,,7,,1,1,1,0,,,70,12,13417,73,2
11A207,7,40008,4,1,0,1,19,1121,1,44,4,2,1,2,1,7,,0,,1,4,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,26606,73,2
11A207,7,40008,2,1,0,4,19,1121,1,21,7,1,6,2,1,2,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,34558,73,2
11A207,7,40008,3,1,0,2,19,1121,2,39,2,6,1,2,2,0,,7,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,21861,73,2
11B193,7,40018,1,1,1,2,19,1121,2,70,4,3,7,1,0,0,,0,,0,0,,2,6,30,1,1,,1,0,0,0,4,,6,,1,1,2,0,,,60,12,13852,74,2
11B193,7,40018,2,1,0,1,19,1121,2,44,2,6,1,2,1,7,,0,,1,4,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,24633,74,2
11B193,7,40018,4,1,0,5,19,1121,1,56,4,3,1,1,0,0,,0,,0,0,,1,7,180,2,1,,0,0,0,4,4,,7,,4,1,2,0,,,180,12,34015,74,2
11B193,7,40018,3,1,0,1,19,1121,1,62,4,3,1,1,0,0,,0,,0,0,,2,3,60,2,1,,1,0,0,0,4,,7,,1,1,3,0,,,300,11,11338,74,2
12A198,7,40044,4,1,0,3,19,1121,1,32,3,3,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,23705,75,3
12A198,7,40044,1,1,0,1,19,1121,2,53,5,3,1,1,0,0,,0,,0,0,,2,4,30,1,1,,0,2,0,0,4,,6,,2,2,0,0,,,120,12,6281,75,3
12A198,7,40044,3,1,0,1,19,1121,2,41,7,5,1,2,1,2,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,13694,75,3
12A198,7,40044,2,1,1,1,19,1121,1,42,8,1,1,1,0,0,,0,,0,0,,2,5,15,1,1,,0,0,3,0,4,,7,,1,1,2,0,,,45,12,16666,75,3
12B193,7,40049,1,1,0,1,19,1121,2,36,2,6,1,2,2,0,,5,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,5055,76,2
12B193,7,40049,4,1,0,1,19,1121,1,52,3,2,1,1,0,0,,0,,0,0,,1,7,20,2,1,,0,0,3,0,2,,3,,4,1,3,0,,,20,12,5466,76,2
11B191,7,40075,1,1,0,1,19,1121,2,50,2,6,7,1,0,0,,0,,0,0,,1,4,60,2,6,,1,0,0,0,4,,7,,4,2,0,0,,,240,11,13377,77,2
11B191,7,40075,3,1,0,1,19,1121,2,61,2,6,1,2,2,0,,2,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,13927,77,2
11B191,7,40075,4,1,1,1,19,1121,2,61,3,3,1,1,0,0,,0,,0,0,,2,6,120,2,2,,0,2,0,0,2,,3,,4,1,9,0,,,240,12,20892,77,2
12A204,7,40133,3,1,0,2,19,1121,2,40,7,4,7,2,1,1,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,11630,78,3
12A204,7,40133,1,1,0,1,19,1121,1,34,7,4,1,1,0,0,,0,,0,0,,2,3,60,2,2,,1,0,0,0,2,,7,,1,1,2,0,,,300,11,13422,78,3
12A204,7,40133,2,1,0,2,19,1121,2,35,7,4,1,2,1,2,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,17444,78,3
12A204,7,40133,4,1,0,2,19,1121,2,32,7,4,7,2,1,2,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,12448,78,3
11A205,7,40165,4,1,0,1,19,1121,2,53,7,4,1,2,1,2,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,7494,79,2
11A205,7,40165,1,1,0,1,19,1121,2,53,3,3,1,2,2,0,,2,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,7494,79,2
11A205,7,40165,3,1,0,3,19,1121,2,18,4,3,6,2,2,0,,7,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,33026,79,2
11A205,7,40165,2,1,0,2,19,1121,2,46,4,3,2,2,1,7,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,14988,79,2
12B191,7,40172,2,1,0,2,19,1121,2,36,7,2,7,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,51351,80,4
12B191,7,40172,3,1,0,1,19,1121,2,74,2,6,7,2,1,3,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,28876,80,4
12B191,7,40172,1,1,0,1,19,1121,1,22,7,2,6,2,1,5,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,20293,80,4
12B191,7,40172,4,1,0,1,19,1121,2,65,8,2,1,1,0,0,,0,,0,0,,2,3,40,1,1,,1,0,0,0,2,,7,,1,1,2,0,,,200,11,19250,80,4
13B192,7,40266,4,1,0,1,19,1121,2,52,7,5,1,2,1,7,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,5112,81,3
13B192,7,40266,1,1,0,2,19,1121,2,35,7,5,1,1,0,0,,0,,0,0,,2,5,60,1,2,,0,2,0,0,4,,6,,1,1,3,0,,,180,11,11143,81,3
13B192,7,40266,2,1,0,2,19,1121,2,66,6,3,8,2,2,0,,3,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,12532,81,3
13B192,7,40266,3,1,0,1,19,1121,1,33,7,5,1,1,0,0,,0,,0,0,,3,4,70,1,1,,0,2,0,0,1,,7,,3,1,2,0,,,280,11,12860,81,3
13A206,7,40297,1,1,0,1,19,1121,2,51,4,3,7,2,1,2,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,18643,82,4
13A206,7,40297,2,1,0,3,19,1121,2,56,7,4,1,1,0,0,,0,,0,0,,2,1,60,2,1,,1,0,0,0,4,,1,,1,1,1,0,,,420,11,12940,82,4
13A206,7,40297,3,1,0,2,19,1121,2,32,9,2,1,1,0,0,,0,,0,0,,2,6,50,1,1,,0,2,0,0,4,,2,,2,1,1,0,,,100,12,14500,82,4
13A206,7,40297,4,1,0,1,19,1121,1,47,9,3,1,2,1,2,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,14647,82,4
11A206,7,40356,3,1,0,2,19,1121,1,70,5,4,7,1,0,0,,0,,0,0,,2,1,20,1,1,,1,0,0,0,4,,7,,1,2,0,0,,,140,12,5204,83,2
11A206,7,40356,2,1,0,1,19,1121,2,67,2,6,7,2,2,0,,2,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,11031,83,2
11A206,7,40356,4,1,0,1,19,1121,1,57,7,5,10,2,1,2,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,4515,83,2
11A206,7,40356,1,1,0,2,19,1121,1,41,7,1,1,1,0,0,,0,,0,0,,3,5,60,2,2,,0,0,3,0,2,,1,,1,1,1,0,,,180,11,17908,83,2
13A207,8,40009,1,1,0,1,9,1121,1,33,8,2,1,1,0,0,,0,,0,0,,3,3,45,1,1,,0,0,0,4,4,,7,,1,1,2,0,,,225,11,6651,84,4
13A207,8,40009,3,1,0,1,9,1121,1,74,2,6,8,2,1,3,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,6116,84,4
13A207,8,40009,2,1,0,2,9,1121,2,77,5,4,8,2,2,0,,3,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,19446,84,4
13A207,8,40009,4,1,0,4,9,1121,2,33,2,6,7,2,2,0,,5,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,24676,84,4
13B193,8,40017,2,1,0,1,9,1121,1,51,7,1,9,2,1,3,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,22503,85,3
13B193,8,40017,4,1,0,1,9,1121,2,35,7,4,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,6938,85,3
13B193,8,40017,1,1,0,1,9,1121,1,27,6,3,1,1,0,0,,0,,0,0,,1,6,120,1,1,,0,2,0,0,1,,1,,2,1,2,0,,,240,12,16012,85,3
12A198,8,40043,2,1,0,1,9,1121,1,30,2,6,1,2,1,2,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,17468,86,3
12A198,8,40043,1,1,0,3,9,1121,2,19,4,3,1,2,2,0,,7,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,30597,86,3
12A198,8,40043,3,1,0,2,9,1121,2,45,3,3,1,2,2,0,,5,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,13886,86,3
13A198,8,40074,1,1,0,3,9,1121,1,21,7,2,1,1,0,0,,0,,0,0,,1,5,60,1,1,,0,0,3,0,1,,1,,3,1,1,0,,,180,11,26021,87,3
13A198,8,40074,4,1,0,1,9,1121,1,36,7,3,1,1,0,0,,0,,0,0,,2,3,120,1,1,,1,0,0,0,1,,1,,1,1,1,0,,,600,11,8905,87,3
13A198,8,40074,3,1,0,2,9,1121,2,65,4,3,7,2,1,3,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,24684,87,3
12A204,8,40099,1,1,0,2,9,1121,2,27,3,3,7,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,15654,88,3
12A204,8,40099,2,1,0,1,9,1121,2,27,7,4,1,1,0,0,,0,,0,0,,3,4,90,1,1,,0,2,0,0,1,,7,,3,1,1,0,,,360,11,15654,88,3
12A204,8,40099,3,1,0,1,9,1121,1,42,2,6,1,2,1,2,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,35599,88,3
